DataY,TrialBlock,PosBin
0.0350840141782059,2,12
0.0612580182989393,2,13
-0.0354100134420593,2,14
-0.19436755004904,2,15
-0.295881475987239,2,16
-0.462357800033391,2,17
-0.570458764399115,2,18
-0.659094965788644,2,19
-0.716394604782668,2,20
-0.733285272304862,2,21
-0.699192059196435,2,22
-0.585850820356163,2,23
-0.344727660953018,2,24
-0.0139085690593557,2,25
0.202851301594884,2,26
0.238847825906388,2,27
0.166575785345743,2,28
0.144143215865217,2,29
0.174842345567014,2,30
0.197536966917185,2,31
-0.0250361181386204,2,1
0.0250361181386204,2,2
0.0514798701323251,2,3
0.0514361336163868,2,4
0.0250245373645284,2,5
-0.031159866609851,2,6
-0.0836171578781701,2,7
-0.106471701871216,2,8
-0.0845310458294927,2,9
-0.0253172725667136,2,10
0.102686049850179,2,11
0.303366168227395,2,12
0.547077537102017,2,13
0.765545842775131,2,14
0.893528298128784,2,15
0.762878383397807,2,16
0.547171387234748,2,17
0.34376549474652,2,18
0.18935054621922,2,19
0.0873675105521526,2,20
0.0226222946407827,2,21
-0.0194827550393718,2,22
-0.0529549787886033,2,23
-0.0664891588326619,2,24
-0.0236279087509123,2,25
0.127902071665785,2,26
0.365390078344026,2,27
0.547069069145629,2,28
0.606822931747576,2,29
0.552877718167281,2,30
0.463191702057873,2,31
-0.0238117142072765,2,1
0.0238117142072763,2,2
0.0230167140311209,2,3
-0.0364270167672872,2,4
-0.116806831459537,2,5
-0.199333646985192,2,6
-0.260350796040345,2,7
-0.298031861425876,2,8
-0.317250229314493,2,9
-0.326398688833407,2,10
-0.336774392402069,2,11
-0.339542236377391,2,12
-0.331629534805171,2,13
-0.319403045316549,2,14
-0.359395491773482,2,15
-0.401914375421958,2,16
-0.45568123364796,2,17
-0.508342106105159,2,18
-0.546821130782956,2,19
-0.565685338878447,2,20
-0.557901721618786,2,21
-0.502829677511104,2,22
-0.395940876110711,2,23
-0.243458252219563,2,24
-0.0563479640030415,2,25
0.0614799211666622,2,26
0.185407903072807,2,27
0.320498978050086,2,28
0.408557269054408,2,29
0.434314661121553,2,30
0.39300492085495,2,31
-0.0406115940891443,2,1
0.0406115940891443,2,2
0.113625379542592,2,3
0.161289536308817,2,4
0.140723306591267,2,5
0.0533659137545502,2,6
-0.104186096513437,2,7
-0.270331187746674,2,8
-0.407953316939643,2,9
-0.511309353974417,2,10
-0.600726308214129,2,11
-0.68437886081503,2,12
-0.733767839829772,2,13
-0.757222138288517,2,14
-0.72589947373277,2,15
-0.620279253992014,2,16
-0.487044696021514,2,17
-0.524365086152911,2,18
-0.601172035619863,2,19
-0.706012707022202,2,20
-0.793315299741577,2,21
-0.837026768004769,2,22
-0.838710463691183,2,23
-0.783389108083237,2,24
-0.678670091686447,2,25
-0.534740928020864,2,26
-0.416270486956983,2,27
-0.344672330821165,2,28
-0.345036010543152,2,29
-0.336004325843626,2,30
-0.344444933384227,2,31
0.0101492075136735,2,1
-0.0101492075136737,2,2
-0.0028015479485074,2,3
0.066246548656441,2,4
0.13354310578615,2,5
0.164383045409338,2,6
0.161046298443603,2,7
0.0996671945321631,2,8
0.00240494103890887,2,9
-0.136528276059475,2,10
-0.257959531409383,2,11
-0.343176542631027,2,12
-0.381985232718182,2,13
-0.395521871087472,2,14
-0.392182964256176,2,15
-0.3725778450266,2,16
-0.415713520483147,2,17
-0.476274937137399,2,18
-0.56121556819253,2,19
-0.629985533031973,2,20
-0.688491534888712,2,21
-0.743871070825824,2,22
-0.794741007456228,2,23
-0.835107432627526,2,24
-0.835616954590662,2,25
-0.785764550370078,2,26
-0.691862039995425,2,27
-0.600535897418707,2,28
-0.536651555713617,2,29
-0.464386783711738,2,30
-0.338431343855795,2,31
0.0751977283097975,2,1
-0.0751977283097977,2,2
-0.237639308212697,2,3
-0.408521575023249,2,4
-0.546419020198227,2,5
-0.635432096296489,2,6
-0.67783065298749,2,7
-0.695668327968581,2,8
-0.717208210178008,2,9
-0.739998822168259,2,10
-0.74685795332501,2,11
-0.702127258195695,2,12
-0.627828392823667,2,13
-0.635516323761334,2,14
-0.69893825973001,2,15
-0.758936998770246,2,16
-0.802570675070772,2,17
-0.832391893204579,2,18
-0.846946315214911,2,19
-0.841733546236096,2,20
-0.792221230955437,2,21
-0.672026880308845,2,22
-0.458661106996566,2,23
-0.165296798270124,2,24
0.0585494333987184,2,25
0.151498053924346,2,26
0.153053684785089,2,27
0.135394953844611,2,28
0.118069188880344,2,29
0.118974731168438,2,30
0.132817762749263,2,31
-0.0752756441530618,2,1
0.0752756441530618,2,2
0.0660772568320679,2,3
-0.0471644243959843,2,4
-0.167962443451539,2,5
-0.258432624896376,2,6
-0.267247874770322,2,7
-0.202799871085383,2,8
-0.0847900694631912,2,9
0.0637823906030143,2,10
0.21329580089403,2,11
0.346985012387065,2,12
0.41952700716231,2,13
0.43876199066125,2,14
0.133057480465563,2,15
-0.128950138579842,2,16
-0.334474085426586,2,17
-0.475097171442981,2,18
-0.549052900871353,2,19
-0.56123800933875,2,20
-0.506969161732089,2,21
-0.368715883981127,2,22
-0.163545213175833,2,23
0.0461110012912559,2,24
0.21836393520179,2,25
0.222433984997454,2,26
0.0967078599509612,2,27
-0.0524515476559515,2,28
-0.18881442302319,2,29
-0.270889722088456,2,30
-0.29103322636285,2,31
-0.0137109075066214,2,1
0.0137109075066215,2,2
-0.146161109527598,2,3
-0.416123396501567,2,4
-0.702692485336348,2,5
-0.897297238938267,2,6
-0.967981496209194,2,7
-0.926390247111555,2,8
-0.830165086981964,2,9
-0.7010433851115,2,10
-0.59836385733216,2,11
-0.59693774004393,2,12
-0.678606095361997,2,13
-0.699627209120222,2,14
-0.636435468682201,2,15
-0.489732004580426,2,16
-0.36035594465685,2,17
-0.309824631125156,2,18
-0.390201128767749,2,19
-0.55601841317949,2,20
-0.732157003561088,2,21
-0.883472285575367,2,22
-0.985814550831098,2,23
-0.986289092493378,2,24
-0.822312287906776,2,25
-0.54716959623866,2,26
-0.256413135087805,2,27
-0.193930306984757,2,28
-0.403493013853786,2,29
-0.638881838544929,2,30
-0.702945249269769,2,31
-0.0016529165992526,2,1
0.00165291659925271,2,2
-0.0587798804887756,2,3
-0.169060032504208,2,4
-0.294072136872177,2,5
-0.440550066668667,2,6
-0.57586752103333,2,7
-0.684220777210682,2,8
-0.741358253911913,2,9
-0.740831481371042,2,10
-0.705142405746871,2,11
-0.650612232560692,2,12
-0.626490403546186,2,13
-0.617681626863947,2,14
-0.747131537500549,2,15
-0.836334202158931,2,16
-0.921533922366298,2,17
-0.979212999972049,2,18
-0.998347083400747,2,19
-0.970515485369825,2,20
-0.883192948428597,2,21
-0.722447770240698,2,22
-0.520036397476636,2,23
-0.37917878567645,2,24
-0.32108894335562,2,25
-0.354396420616286,2,26
-0.383311861221808,2,27
-0.391304453899622,2,28
-0.365421001818039,2,29
-0.325942132946944,2,30
-0.265553055344294,2,31
0.0285842616126057,2,1
-0.0285842616126059,2,2
-0.181868569047821,2,3
-0.393642074160148,2,4
-0.567949834815961,2,5
-0.662352578660454,2,6
-0.662471358349249,2,7
-0.591607126486488,2,8
-0.506565797482763,2,9
-0.430745133031428,2,10
-0.396577592724432,2,11
-0.399636610582115,2,12
-0.449781904094355,2,13
-0.505738177308884,2,14
-0.552064634496389,2,15
-0.572157848642535,2,16
-0.673358624422089,2,17
-0.750131113194906,2,18
-0.834020626183076,2,19
-0.906618055943332,2,20
-0.953261331843805,2,21
-0.971415738387394,2,22
-0.957321389914097,2,23
-0.888810055896892,2,24
-0.738611883934866,2,25
-0.499588002997062,2,26
-0.255889888634421,2,27
-0.14760064153494,2,28
-0.232715192530037,2,29
-0.385120042410636,2,30
-0.529375615364285,2,31
0.00908126672886811,2,1
-0.00908126672886816,2,2
-0.031550188798555,2,3
-0.0602001946708787,2,4
-0.101500570680976,2,5
-0.151502106453022,2,6
-0.2110159799981,2,7
-0.259030192661336,2,8
-0.296030290042118,2,9
-0.316348031629217,2,10
-0.319144242786275,2,11
-0.307320630003265,2,12
-0.28546120751254,2,13
-0.258957955501711,2,14
-0.221760955397911,2,15
-0.195513473688043,2,16
-0.181401715621068,2,17
-0.188355999820953,2,18
-0.205026556542057,2,19
-0.219712879955223,2,20
-0.222790912917998,2,21
-0.205862742773913,2,22
-0.158501697241219,2,23
-0.0773122075965709,2,24
0.0334991882291821,2,25
0.17472038559991,2,26
0.276746771418921,2,27
0.383984215985767,2,28
0.506817793627532,2,29
0.604793173016077,2,30
0.680855757213725,2,31
0.0227717614212981,2,1
-0.0227717614212982,2,2
-0.0829525540817031,2,3
-0.166614272985475,2,4
-0.275972470660076,2,5
-0.37620096314123,2,6
-0.461068945702396,2,7
-0.546377137376518,2,8
-0.638636074195774,2,9
-0.757596581604727,2,10
-0.833951134851345,2,11
-0.830259453487508,2,12
-0.751610837815463,2,13
-0.609176287159476,2,14
-0.507213451615098,2,15
-0.407938661075536,2,16
-0.34231113660516,2,17
-0.269766583776196,2,18
-0.185789840971714,2,19
-0.0851231833044473,2,20
0.0217317470813375,2,21
0.110677892455998,2,22
0.166048865148655,2,23
0.157453816949436,2,24
0.114003917645105,2,25
-0.0158255275085889,2,26
-0.188385896486459,2,27
-0.363139467397384,2,28
-0.485526708265138,2,29
-0.549413942753366,2,30
-0.574128107114521,2,31
0.0102041447063473,2,1
-0.0102041447063473,2,2
-0.0477056541702853,2,3
-0.100939086128964,2,4
-0.177035719693702,2,5
-0.25718642528053,2,6
-0.339923773020135,2,7
-0.423406130137056,2,8
-0.500512919033809,2,9
-0.548430416332155,2,10
-0.535508379746063,2,11
-0.486515134402802,2,12
-0.445621017004663,2,13
-0.438580591231046,2,14
-0.44701858156836,2,15
-0.491587663987732,2,16
-0.632427982327044,2,17
-0.731872104513255,2,18
-0.827643857247807,2,19
-0.911942339985706,2,20
-0.964297539919576,2,21
-0.976612438953015,2,22
-0.91194676413189,2,23
-0.732986199052872,2,24
-0.428495781176379,2,25
-0.122348582898233,2,26
0.0233875610469853,2,27
-0.0578030659521351,2,28
-0.193503356832985,2,29
-0.275665058114662,2,30
-0.257979650205972,2,31
0.114444664428444,2,1
-0.114444664428444,2,2
-0.284761360698403,2,3
-0.382658499030394,2,4
-0.412077363883896,2,5
-0.366666913172681,2,6
-0.272808805947297,2,7
-0.184650694737629,2,8
-0.141773508850857,2,9
-0.163169976247463,2,10
-0.208447112765153,2,11
-0.221755901801742,2,12
-0.183418909813205,2,13
-0.0995081204207207,2,14
0.0300124758565639,2,15
0.0348415741301593,2,16
-0.020291466630144,2,17
-0.160240645613751,2,18
-0.299483509328488,2,19
-0.426321263330021,2,20
-0.521993048849162,2,21
-0.583986087114836,2,22
-0.579002196851251,2,23
-0.468025861819692,2,24
-0.228424334752938,2,25
0.0496757692245031,2,26
0.232035487741895,2,27
0.386583244489578,2,28
0.416013912885164,2,29
0.377291391949774,2,30
0.337289124908789,2,31
0.0136732992966182,2,1
-0.0136732992966182,2,2
-0.0662433849365091,2,3
-0.173202794671389,2,4
-0.300945607467221,2,5
-0.425811224268126,2,6
-0.554699677351595,2,7
-0.662585793732579,2,8
-0.766766073969695,2,9
-0.851868367145807,2,10
-0.887308135499423,2,11
-0.880376267523668,2,12
-0.809165527174752,2,13
-0.709622251123819,2,14
-0.722956968170497,2,15
-0.741316956157288,2,16
-0.752204961649186,2,17
-0.72596130090417,2,18
-0.642785187246593,2,19
-0.480374348418772,2,20
-0.25069083217966,2,21
-0.00844144665198199,2,22
0.112691864500577,2,23
0.0432135619301399,2,24
-0.0992874742462687,2,25
-0.220021974448178,2,26
-0.237249906866564,2,27
-0.181871886474191,2,28
-0.134918729996362,2,29
-0.115834237445145,2,30
-0.210541206995453,2,31
