resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
0.620133468744532,1,45,211010,3,225,2
-0.30076540160826,1,45,211010,3,231,2
-0.334369646647706,1,45,211010,3,239,2
-0.373756367191415,1,45,211010,3,245,2
0.00325089397128181,1,45,211010,3,251,2
-0.13605851733955,1,45,211010,3,253,2
0.272271513637498,1,45,211010,3,264,2
0.646588350822044,1,45,211010,3,268,2
0.271067875377747,1,45,211010,3,278,2
0.86464850929764,1,45,211010,3,308,2
0.829811725528724,1,45,211010,3,310,2
0.884349078739106,1,45,211010,3,315,2
0.604175328799949,1,45,211010,3,325,2
0.409968932670941,1,45,211010,3,337,2
0.201768934520107,1,45,211010,3,340,2
0.739147730309696,1,45,211010,3,344,2
0.659214062611843,1,45,211010,3,345,2
0.406063595450701,1,45,211010,3,349,2
0.63205719628452,1,45,211010,3,351,2
0.118069004755655,1,45,211012,1,28,2
0.603427904843457,1,45,211012,1,71,2
0.111831760095271,1,45,211012,1,73,2
0.0910913126166805,1,45,211012,1,97,2
0.452532764159977,1,45,211012,1,109,2
0.174070600977041,1,45,211012,1,117,2
0.521780007789785,1,45,211012,1,119,2
-0.0175205193120986,1,45,211012,1,133,2
0.263960551805513,1,45,211012,1,143,2
0.531842526619582,1,45,211012,1,147,2
0.154723533509068,1,45,211012,1,171,2
0.316401816613654,1,45,211012,1,173,2
0.622683373298584,1,45,211012,1,177,2
0.48771307630189,1,45,211012,1,182,2
0.0379121635671649,1,45,211012,1,186,2
-0.481155945688438,1,45,211012,1,189,2
0.0359916212159506,1,45,211012,1,193,2
0.737062422215021,1,45,211012,1,202,2
-0.348992969518098,1,45,211013,2,63,2
0.570569675179575,1,45,211013,2,73,2
0.313571171299099,1,45,211013,2,81,2
0.10154690825756,1,45,211013,2,87,2
-0.307064601051706,1,45,211013,2,105,2
0.105856131990884,1,45,211013,2,141,2
0.100125639624244,1,45,211013,2,143,2
0.0435668488443821,1,45,211013,2,176,2
0.246381790478147,1,45,211013,2,186,2
0.31841447111738,1,45,211013,2,187,2
-0.0752344210500923,1,45,211013,2,190,2
0.272546337021551,1,45,211013,2,192,2
0.145193726154616,1,45,211013,2,204,2
-0.341058153737814,1,45,211013,2,208,2
-0.0566837319669955,1,45,211013,2,214,2
-0.0561301272471963,1,45,211013,2,224,2
-0.169966651619421,1,45,211013,2,228,2
-0.192280229310851,1,45,211013,2,238,2
0.0958422969281595,1,45,211013,2,247,2
