AnimalID,RecDate,NovelDay,rawAUC,normAUC,StimCond,Environ,BehavT,TrialT
62,221013,3,0.713610586011342,23.5944107730985,Sham,2,Lickrate,NoStim
63,221004,1,0.627551020408163,0,Sham,2,Lickrate,NoStim
63,221005,2,0.49875,-20.5243902439024,Sham,2,Lickrate,NoStim
63,221006,3,0.484542211652794,-22.788395541506,Sham,2,Lickrate,NoStim
65,221021,1,0.542222222222222,0,Sham,2,Lickrate,NoStim
65,221022,2,0.788594341724215,45.4374810556953,Sham,2,Lickrate,NoStim
65,221023,3,0.527210884353742,-2.76848444295751,Sham,2,Lickrate,NoStim
57,220329,1,0.545739619377163,0,Goal,2,Lickrate,BothStim
57,220330,2,0.528670447385003,2.86938480096501,Goal,2,Lickrate,BothStim
57,220331,3,0.651643990929705,-4.72134109716204,Goal,2,Lickrate,BothStim
63,221007,1,0.555555555555556,0,Goal,2,Lickrate,BothStim
62,221008,1,0.532136105860113,0,Goal,2,Lickrate,BothStim
63,221008,2,0.512396694214876,19.4056593643335,Goal,2,Lickrate,BothStim
62,221009,2,0.598155859607377,0.655542312276519,Goal,2,Lickrate,BothStim
63,221009,3,0.580994897959184,9.60462432433166,Goal,2,Lickrate,BothStim
62,221010,3,0.833408782254414,57.6424001713653,Goal,2,Lickrate,BothStim
65,221018,1,0.696180555555556,0,Goal,2,Lickrate,BothStim
65,221019,2,0.580295138888889,-7.76859504132231,Goal,2,Lickrate,BothStim
65,221020,3,0.629538872800178,4.57908163265306,Goal,2,Lickrate,BothStim
4,230428,1,0.539713541666667,0,Goal,2,Lickrate,BothStim
4,230429,2,0.5552,-16.6458852867831,Goal,2,Lickrate,BothStim
4,230430,3,0.51423182441701,-9.57247113892703,Goal,2,Lickrate,BothStim
57,220403,1,0.558125,0,Sham,2,Lickrate,BothStim
57,220404,2,0.506841165972635,-9.1885928828425,Sham,2,Lickrate,BothStim
57,220405,3,0.702815282964665,25.9243508111382,Sham,2,Lickrate,BothStim
61,220906,1,0.557592975206612,0,Sham,2,Lickrate,BothStim
61,220907,2,0.640036730945822,14.7856517935258,Sham,2,Lickrate,BothStim
61,220908,3,0.546384222059898,-2.01020343603873,Sham,2,Lickrate,BothStim
62,221011,1,0.54296875,0,Sham,2,Lickrate,BothStim
62,221012,2,NaN,NaN,Sham,2,Lickrate,BothStim
62,221013,3,0.7028,29.4365467625899,Sham,2,Lickrate,BothStim
63,221004,1,0.501836547291093,0,Sham,2,Lickrate,BothStim
63,221005,2,0.507088846880907,1.04661559987341,Sham,2,Lickrate,BothStim
63,221006,3,NaN,NaN,Sham,2,Lickrate,BothStim
65,221021,1,0.514377855415211,0,Sham,2,Lickrate,BothStim
65,221022,2,0.689256198347107,33.9980310370735,Sham,2,Lickrate,BothStim
65,221023,3,0.536117717003567,4.22643808622118,Sham,2,Lickrate,BothStim
57,220329,1,0.55250259213875,0,Goal,2,Lickrate,ShortStim
57,220330,2,0.547552614795918,11.2386416536181,Goal,2,Lickrate,ShortStim
57,220331,3,0.624149659863946,-3.90428987285905,Goal,2,Lickrate,ShortStim
63,221007,1,0.503271861986913,0,Goal,2,Lickrate,ShortStim
62,221008,1,0.500685871056242,0,Goal,2,Lickrate,ShortStim
63,221008,2,0.579900407424174,12.9677342232636,Goal,2,Lickrate,ShortStim
62,221009,2,0.521181915272339,-8.55931329213813,Goal,2,Lickrate,ShortStim
63,221009,3,0.572249353634013,-5.66887419390526,Goal,2,Lickrate,ShortStim
62,221010,3,0.742791234140715,35.6565951963475,Goal,2,Lickrate,ShortStim
65,221018,1,0.746384297520661,0,Goal,2,Lickrate,ShortStim
65,221019,2,0.621384297520661,15.2260738628884,Goal,2,Lickrate,ShortStim
65,221020,3,0.668523056359991,13.7058112835433,Goal,2,Lickrate,ShortStim
4,230428,1,0.542352707796072,0,Goal,2,Lickrate,ShortStim
4,230429,2,0.603305785123967,-16.7474048442907,Goal,2,Lickrate,ShortStim
4,230430,3,0.521177685950413,-10.4317898191735,Goal,2,Lickrate,ShortStim
57,220403,1,0.551097393689986,0,Sham,2,Lickrate,ShortStim
57,220404,2,0.525699168556311,-4.60866362724305,Sham,2,Lickrate,ShortStim
57,220405,3,0.643120056386561,16.6980761931059,Sham,2,Lickrate,ShortStim
61,220906,1,0.504157218442933,0,Sham,2,Lickrate,ShortStim
61,220907,2,0.693877551020408,37.6311844077961,Sham,2,Lickrate,ShortStim
61,220908,3,0.5093363975869,1.02729445389342,Sham,2,Lickrate,ShortStim
62,221011,1,0.563555555555556,0,Sham,2,Lickrate,ShortStim
62,221012,2,0.573988697204045,1.85130668052852,Sham,2,Lickrate,ShortStim
62,221013,3,0.716097089723463,27.0677012521918,Sham,2,Lickrate,ShortStim
63,221004,1,0.5908203125,0,Sham,2,Lickrate,ShortStim
63,221005,2,0.523668639053254,-11.3658369602426,Sham,2,Lickrate,ShortStim
63,221006,3,0.580005745475438,-1.83043250134735,Sham,2,Lickrate,ShortStim
65,221021,1,0.542222222222222,0,Sham,2,Lickrate,ShortStim
65,221022,2,0.788594341724215,45.4374810556953,Sham,2,Lickrate,ShortStim
65,221023,3,0.527210884353742,-2.76848444295751,Sham,2,Lickrate,ShortStim
11,200130,1,0.700642791551882,0,None,1,Lickrate,AllTrials
11,200131,2,0.905964233326051,29.304724782709,None,1,Lickrate,AllTrials
11,200201,3,0.773980459633717,10.4671979739342,None,1,Lickrate,AllTrials
11,200203,1,0.560420548309822,0,None,1,Lickrate,AllTrials
11,200204,2,0.777959183673469,38.8170341040715,None,1,Lickrate,AllTrials
11,200205,3,0.824689472383819,47.155466527951,None,1,Lickrate,AllTrials
18,200814,1,0.626263832497413,0,None,1,Lickrate,AllTrials
18,200815,2,0.886630959882378,41.5746709093313,None,1,Lickrate,AllTrials
18,200816,3,0.856647049947186,36.7869267703121,None,1,Lickrate,AllTrials
18,200818,1,0.791464649155522,0,None,1,Lickrate,AllTrials
18,200819,2,0.791065088757396,-0.0504836695552057,None,1,Lickrate,AllTrials
18,200820,3,0.767086890157725,-3.08008184873549,None,1,Lickrate,AllTrials
21,201010,1,0.953254132231405,0,None,1,Lickrate,AllTrials
21,201011,2,0.906760204081633,-4.87739067450335,None,1,Lickrate,AllTrials
21,201012,3,0.995689655172414,4.45164846457832,None,1,Lickrate,AllTrials
21,201014,1,0.980138071525577,0,None,1,Lickrate,AllTrials
21,201015,2,0.986992176453954,0.699299938192244,None,1,Lickrate,AllTrials
21,201016,3,0.948745032946029,-3.20292002642906,None,1,Lickrate,AllTrials
24,201113,1,0.766949152542373,0,None,1,Lickrate,AllTrials
24,201114,2,0.906494485813932,18.1948611337502,None,1,Lickrate,AllTrials
24,201115,3,0.710335420670841,-7.38167995673009,None,1,Lickrate,AllTrials
24,201117,1,0.682972855276528,0,None,1,Lickrate,AllTrials
24,201118,2,0.751952662721894,10.0999339743066,None,1,Lickrate,AllTrials
24,201119,3,0.851488229968311,24.6738026833517,None,1,Lickrate,AllTrials
45,211007,1,0.601438492063492,0,None,1,Lickrate,AllTrials
45,211008,2,0.543944636678201,-9.55939071808228,None,1,Lickrate,AllTrials
45,211010,3,0.5,-16.8659793814433,None,1,Lickrate,AllTrials
45,211012,1,0.592686980609418,0,None,1,Lickrate,AllTrials
45,211013,2,0.792376454714117,33.6922322638794,None,1,Lickrate,AllTrials
45,211014,3,0.470173010380623,-20.6709400133647,None,1,Lickrate,AllTrials
46,211017,1,0.68641975308642,0,None,1,Lickrate,AllTrials
46,211018,2,0.681621535010415,-0.699020978698506,None,1,Lickrate,AllTrials
46,211019,3,0.712841854934602,3.84926303903368,None,1,Lickrate,AllTrials
46,211020,1,0.481481481481482,0,None,1,Lickrate,AllTrials
46,211021,2,0.672899408284024,39.7560309512972,None,1,Lickrate,AllTrials
46,211022,3,0.8714,80.9830769230769,None,1,Lickrate,AllTrials
47,211017,1,0.858166576527853,0,None,1,Lickrate,AllTrials
47,211018,2,0.95872899926954,11.7182870426582,None,1,Lickrate,AllTrials
47,211019,3,0.745069393718042,-13.1789312125628,None,1,Lickrate,AllTrials
47,211020,1,0.539910638811738,0,None,1,Lickrate,AllTrials
47,211021,2,0.619683553491073,14.7752070333163,None,1,Lickrate,AllTrials
47,211022,3,0.61,12.9816595839857,None,1,Lickrate,AllTrials
11,200130,1,0.504752152909053,0,None,2,Lickrate,AllTrials
11,200131,2,0.787186551107,55.955065584205,None,2,Lickrate,AllTrials
11,200201,3,0.720290286394542,42.7017759594035,None,2,Lickrate,AllTrials
11,200203,1,0.613443921208935,0,None,2,Lickrate,AllTrials
11,200204,2,0.758156550837194,23.5901970212808,None,2,Lickrate,AllTrials
11,200205,3,0.859011927382615,40.0310440259528,None,2,Lickrate,AllTrials
18,200814,1,0.542760724852071,0,None,2,Lickrate,AllTrials
18,200815,2,0.53654841560409,-1.14457604677894,None,2,Lickrate,AllTrials
18,200816,3,0.539917976760082,-0.523757147823071,None,2,Lickrate,AllTrials
18,200818,1,0.49792899408284,0,None,2,Lickrate,AllTrials
18,200819,2,0.50214329811646,0.846366466645003,None,2,Lickrate,AllTrials
18,200820,3,0.496895449137418,-0.207568741267178,None,2,Lickrate,AllTrials
21,201010,1,0.518051531051766,0,None,2,Lickrate,AllTrials
21,201011,2,0.588460514731476,13.5911158368286,None,2,Lickrate,AllTrials
21,201012,3,0.72257488593533,39.4793457068516,None,2,Lickrate,AllTrials
21,201014,1,0.613214285714286,0,None,2,Lickrate,AllTrials
21,201015,2,0.88123415046492,43.7073745662071,None,2,Lickrate,AllTrials
21,201016,3,0.70978204976069,15.7478007763501,None,2,Lickrate,AllTrials
24,201113,1,0.548059927615521,0,None,2,Lickrate,AllTrials
24,201114,2,0.600398961195378,9.5498741912353,None,2,Lickrate,AllTrials
24,201115,3,0.695883646464257,26.9721815809235,None,2,Lickrate,AllTrials
24,201117,1,0.517867972417511,0,None,2,Lickrate,AllTrials
24,201118,2,0.70243757431629,35.6402812549251,None,2,Lickrate,AllTrials
24,201119,3,0.791840174499306,52.9038706145194,None,2,Lickrate,AllTrials
45,211007,1,0.5,NaN,None,2,Lickrate,AllTrials
45,211008,2,0.606458333333333,NaN,None,2,Lickrate,AllTrials
45,211010,3,0.5,NaN,None,2,Lickrate,AllTrials
45,211012,1,0.55753850221429,0,None,2,Lickrate,AllTrials
45,211013,2,0.563731138545953,1.11071007779168,None,2,Lickrate,AllTrials
45,211014,3,0.484773596938776,-13.0510996077447,None,2,Lickrate,AllTrials
46,211017,1,0.53,0,None,2,Lickrate,AllTrials
46,211018,2,0.65085,22.8018867924528,None,2,Lickrate,AllTrials
46,211019,3,0.919950504473634,73.5755668818177,None,2,Lickrate,AllTrials
46,211020,1,0.450029222676797,0,None,2,Lickrate,AllTrials
46,211021,2,0.541714285714286,20.3731354359926,None,2,Lickrate,AllTrials
46,211022,3,0.747900945902859,66.1894179791937,None,2,Lickrate,AllTrials
47,211017,1,0.568411659726353,0,None,2,Lickrate,AllTrials
47,211018,2,0.725262984878369,27.5946705997424,None,2,Lickrate,AllTrials
47,211019,3,0.676673975375274,19.0464628577536,None,2,Lickrate,AllTrials
47,211020,1,0.693049682875264,0,None,2,Lickrate,AllTrials
47,211021,2,0.545604395604396,-21.2748509831446,None,2,Lickrate,AllTrials
47,211022,3,0.615960743801653,-11.123147586446,None,2,Lickrate,AllTrials
57,220329,1,0.521736111111111,0,Goal,2,DeltaLickrate,AllTrials
57,220330,2,0.53741707483415,18.3891567821578,Goal,2,DeltaLickrate,AllTrials
57,220331,3,0.648170011806375,-8.89126095376886,Goal,2,DeltaLickrate,AllTrials
63,221007,1,0.685107100691516,0,Goal,2,DeltaLickrate,AllTrials
62,221008,1,0.614859383450514,0,Goal,2,DeltaLickrate,AllTrials
63,221008,2,0.687673130193906,24.2333045389565,Goal,2,DeltaLickrate,AllTrials
62,221009,2,0.577632361689471,14.4100945509153,Goal,2,DeltaLickrate,AllTrials
63,221009,3,0.648390022675737,10.7135100269982,Goal,2,DeltaLickrate,AllTrials
62,221010,3,0.662273095155509,23.2326113493679,Goal,2,DeltaLickrate,AllTrials
65,221018,1,0.75047258979206,0,Goal,2,DeltaLickrate,AllTrials
65,221019,2,0.836129489603025,0.374544286550171,Goal,2,DeltaLickrate,AllTrials
65,221020,3,0.755151481398975,-5.35931943760597,Goal,2,DeltaLickrate,AllTrials
4,230428,1,0.54412321676556,0,Goal,2,DeltaLickrate,AllTrials
4,230429,2,0.644182888184699,11.4137279596978,Goal,2,DeltaLickrate,AllTrials
4,230430,3,0.495743801652893,0.623459360216105,Goal,2,DeltaLickrate,AllTrials
57,220403,1,0.482286340394449,0,Sham,2,DeltaLickrate,AllTrials
57,220404,2,0.665373587451509,37.9623538388666,Sham,2,DeltaLickrate,AllTrials
57,220405,3,0.731032625423207,51.5764731850618,Sham,2,DeltaLickrate,AllTrials
61,220906,1,0.615332612222823,0,Sham,2,DeltaLickrate,AllTrials
61,220907,2,0.72411186696901,17.6781227884596,Sham,2,DeltaLickrate,AllTrials
61,220908,3,0.859551676254711,39.6889518255295,Sham,2,DeltaLickrate,AllTrials
62,221011,1,0.524814814814815,0,Sham,2,DeltaLickrate,AllTrials
62,221012,2,0.675455729166667,28.7036322335921,Sham,2,DeltaLickrate,AllTrials
62,221013,3,0.567491319444444,8.13172635850387,Sham,2,DeltaLickrate,AllTrials
63,221004,1,0.555495834453104,0,Sham,2,DeltaLickrate,AllTrials
63,221005,2,0.703217955651704,26.5928404925007,Sham,2,DeltaLickrate,AllTrials
63,221006,3,0.878035197148585,58.0633269758048,Sham,2,DeltaLickrate,AllTrials
65,221021,1,0.838808824533843,0,Sham,2,DeltaLickrate,AllTrials
65,221022,2,0.856087073367374,2.05985539591014,Sham,2,DeltaLickrate,AllTrials
65,221023,3,0.901167953008674,7.43424802540508,Sham,2,DeltaLickrate,AllTrials
57,220329,1,0.528114186851211,0,Goal,2,DeltaLickrate,LowStim
57,220330,2,0.526384083044983,15.1109141620832,Goal,2,DeltaLickrate,LowStim
57,220331,3,0.614512471655329,-16.2306702199018,Goal,2,DeltaLickrate,LowStim
63,221007,1,0.628099173553719,0,Goal,2,DeltaLickrate,LowStim
62,221008,1,0.612476370510397,0,Goal,2,DeltaLickrate,LowStim
63,221008,2,0.577479338842975,16.3597735026306,Goal,2,DeltaLickrate,LowStim
62,221009,2,0.76530612244898,16.3554123763384,Goal,2,DeltaLickrate,LowStim
63,221009,3,0.692602040816327,44.9130020558592,Goal,2,DeltaLickrate,LowStim
62,221010,3,0.705103969754253,33.9523728900439,Goal,2,DeltaLickrate,LowStim
65,221018,1,0.684027777777778,0,Goal,2,DeltaLickrate,LowStim
65,221019,2,0.913194444444445,-8.05921052631579,Goal,2,DeltaLickrate,LowStim
65,221020,3,0.81704152249135,10.2695354457573,Goal,2,DeltaLickrate,LowStim
4,230428,1,0.591145833333333,0,Goal,2,DeltaLickrate,LowStim
4,230429,2,0.680473372781065,33.502538071066,Goal,2,DeltaLickrate,LowStim
4,230430,3,0.49519890260631,19.445664201781,Goal,2,DeltaLickrate,LowStim
57,220403,1,0.6125,0,Sham,2,DeltaLickrate,LowStim
57,220404,2,0.736961451247165,20.3202369383127,Sham,2,DeltaLickrate,LowStim
57,220405,3,0.824444444444444,34.6031746031746,Sham,2,DeltaLickrate,LowStim
61,220906,1,0.535123966942149,0,Sham,2,DeltaLickrate,LowStim
61,220907,2,0.56640625,5.84580115830115,Sham,2,DeltaLickrate,LowStim
61,220908,3,0.851851851851852,59.1877591877592,Sham,2,DeltaLickrate,LowStim
62,221011,1,0.551215277777778,0,Sham,2,DeltaLickrate,LowStim
62,221012,2,0.7376,33.8134173228346,Sham,2,DeltaLickrate,LowStim
62,221013,3,0.5376,-2.47004724409452,Sham,2,DeltaLickrate,LowStim
63,221004,1,0.4609375,0,Sham,2,DeltaLickrate,LowStim
63,221005,2,0.791115311909263,71.6317964820095,Sham,2,DeltaLickrate,LowStim
63,221006,3,0.97923875432526,112.445017887514,Sham,2,DeltaLickrate,LowStim
65,221021,1,0.827263267429761,0,Sham,2,DeltaLickrate,LowStim
65,221022,2,0.859693877551021,3.92022846874601,Sham,2,DeltaLickrate,LowStim
65,221023,3,0.925,11.814465408805,Sham,2,DeltaLickrate,LowStim
57,220329,1,0.529411764705882,0,Goal,2,DeltaLickrate,HighStim
57,220330,2,0.530204081632653,39.3939393939394,Goal,2,DeltaLickrate,HighStim
57,220331,3,0.675736961451247,28.3950617283951,Goal,2,DeltaLickrate,HighStim
63,221007,1,0.57375,0,Goal,2,DeltaLickrate,HighStim
62,221008,1,0.618147448015123,0,Goal,2,DeltaLickrate,HighStim
63,221008,2,0.661157024793389,27.63920382968,Goal,2,DeltaLickrate,HighStim
62,221009,2,0.5775,16.5867011267938,Goal,2,DeltaLickrate,HighStim
63,221009,3,0.535714285714286,9.08333333333334,Goal,2,DeltaLickrate,HighStim
62,221010,3,0.654513888888889,23.445652638782,Goal,2,DeltaLickrate,HighStim
65,221018,1,0.717013888888889,0,Goal,2,DeltaLickrate,HighStim
65,221019,2,0.697916666666667,15.2343398332703,Goal,2,DeltaLickrate,HighStim
65,221020,3,0.712121212121212,-6.62931839402428,Goal,2,DeltaLickrate,HighStim
4,230428,1,0.458333333333333,0,Goal,2,DeltaLickrate,HighStim
4,230429,2,0.638888888888889,-2.66343825665859,Goal,2,DeltaLickrate,HighStim
4,230430,3,0.588477366255144,-0.682368478978637,Goal,2,DeltaLickrate,HighStim
57,220403,1,0.47,0,Sham,2,DeltaLickrate,HighStim
57,220404,2,0.695,47.8723404255319,Sham,2,DeltaLickrate,HighStim
57,220405,3,0.70332936979786,49.6445467655021,Sham,2,DeltaLickrate,HighStim
61,220906,1,0.630165289256198,0,Sham,2,DeltaLickrate,HighStim
61,220907,2,0.608996539792388,-3.35923761983097,Sham,2,DeltaLickrate,HighStim
61,220908,3,0.808864265927978,28.3574769538168,Sham,2,DeltaLickrate,HighStim
62,221011,1,0.574652777777778,0,Sham,2,DeltaLickrate,HighStim
62,221012,2,0.755917159763314,31.5432882246733,Sham,2,DeltaLickrate,HighStim
62,221013,3,0.688,19.7244712990936,Sham,2,DeltaLickrate,HighStim
63,221004,1,0.546712802768166,0,Sham,2,DeltaLickrate,HighStim
63,221005,2,0.701323251417769,28.2800124428705,Sham,2,DeltaLickrate,HighStim
63,221006,3,0.922437673130194,68.7243591991304,Sham,2,DeltaLickrate,HighStim
65,221021,1,0.765555555555556,0,Sham,2,DeltaLickrate,HighStim
65,221022,2,0.87037037037037,13.6913401064344,Sham,2,DeltaLickrate,HighStim
65,221023,3,0.841836734693878,9.96415982938892,Sham,2,DeltaLickrate,HighStim
57,220329,1,0.549741124260355,0,Goal,2,DeltaLickrate,NoStim
57,220330,2,0.547859690844233,2.22954287932936,Goal,2,DeltaLickrate,NoStim
57,220331,3,0.662448979591837,-14.275808597648,Goal,2,DeltaLickrate,NoStim
63,221007,1,0.76734693877551,0,Goal,2,DeltaLickrate,NoStim
62,221008,1,0.61375,0,Goal,2,DeltaLickrate,NoStim
63,221008,2,0.771484375,20.501987273214,Goal,2,DeltaLickrate,NoStim
62,221009,2,0.485425342058299,12.0268583830711,Goal,2,DeltaLickrate,NoStim
63,221009,3,0.682632236568097,-11.699285238773,Goal,2,DeltaLickrate,NoStim
62,221010,3,0.63421550094518,15.7623952891798,Goal,2,DeltaLickrate,NoStim
65,221018,1,0.793388429752066,0,Goal,2,DeltaLickrate,NoStim
65,221019,2,0.856404958677686,0.539187167553193,Goal,2,DeltaLickrate,NoStim
65,221020,3,0.741924704834039,-11.0399478940512,Goal,2,DeltaLickrate,NoStim
4,230428,1,0.620464009518144,0,Goal,2,DeltaLickrate,NoStim
4,230429,2,0.634297520661157,7.94270833333333,Goal,2,DeltaLickrate,NoStim
4,230430,3,0.531887755102041,-6.48657366154303,Goal,2,DeltaLickrate,NoStim
57,220403,1,0.53719723183391,0,Sham,2,DeltaLickrate,NoStim
57,220404,2,0.603780864197531,12.3946343015049,Sham,2,DeltaLickrate,NoStim
57,220405,3,0.692561983471074,28.9213611743256,Sham,2,DeltaLickrate,NoStim
61,220906,1,0.657879818594104,0,Sham,2,DeltaLickrate,NoStim
61,220907,2,0.870555555555556,32.3274450667815,Sham,2,DeltaLickrate,NoStim
61,220908,3,0.899221453287197,36.6847603273258,Sham,2,DeltaLickrate,NoStim
62,221011,1,0.620181405895692,0,Sham,2,DeltaLickrate,NoStim
62,221012,2,0.605371900826446,-2.38793116473024,Sham,2,DeltaLickrate,NoStim
62,221013,3,0.524574669187146,-15.415930855016,Sham,2,DeltaLickrate,NoStim
63,221004,1,0.596938775510204,0,Sham,2,DeltaLickrate,NoStim
63,221005,2,0.645,8.05128205128202,Sham,2,DeltaLickrate,NoStim
63,221006,3,0.785969084423306,31.6666158521093,Sham,2,DeltaLickrate,NoStim
65,221021,1,0.890555555555556,0,Sham,2,DeltaLickrate,NoStim
65,221022,2,0.854533303631098,-4.04491911815492,Sham,2,DeltaLickrate,NoStim
65,221023,3,0.910682791635173,2.2600764156775,Sham,2,DeltaLickrate,NoStim
57,220329,1,0.500540657439446,0,Goal,2,DeltaLickrate,BothStim
57,220330,2,0.528460407477421,23.6924297520661,Goal,2,DeltaLickrate,BothStim
57,220331,3,0.638605442176871,2.19365370880525,Goal,2,DeltaLickrate,BothStim
63,221007,1,0.606009070294785,0,Goal,2,DeltaLickrate,BothStim
62,221008,1,0.612476370510397,0,Goal,2,DeltaLickrate,BothStim
63,221008,2,0.617768595041322,27.5831308976388,Goal,2,DeltaLickrate,BothStim
62,221009,2,0.662105889351576,15.8982511923688,Goal,2,DeltaLickrate,BothStim
63,221009,3,0.625478316326531,32.2781435455472,Goal,2,DeltaLickrate,BothStim
62,221010,3,0.68492530556813,29.6076860019821,Goal,2,DeltaLickrate,BothStim
65,221018,1,0.704861111111111,0,Goal,2,DeltaLickrate,BothStim
65,221019,2,0.814236111111111,1.94048659054187,Goal,2,DeltaLickrate,BothStim
65,221020,3,0.768990866562709,3.21269878391022,Goal,2,DeltaLickrate,BothStim
4,230428,1,0.525173611111111,0,Goal,2,DeltaLickrate,BothStim
4,230429,2,0.6496,15.5172413793104,Goal,2,DeltaLickrate,BothStim
4,230430,3,0.536694101508916,9.09821161086707,Goal,2,DeltaLickrate,BothStim
57,220403,1,0.555,0,Sham,2,DeltaLickrate,BothStim
57,220404,2,0.716835217132659,29.1594985824611,Sham,2,DeltaLickrate,BothStim
57,220405,3,0.761993679977018,37.2961585544176,Sham,2,DeltaLickrate,BothStim
61,220906,1,0.577737603305785,0,Sham,2,DeltaLickrate,BothStim
61,220907,2,0.593204775022957,2.67719664232851,Sham,2,DeltaLickrate,BothStim
61,220908,3,0.816654492330168,41.3538754717215,Sham,2,DeltaLickrate,BothStim
62,221011,1,0.566189236111111,0,Sham,2,DeltaLickrate,BothStim
62,221012,2,NaN,NaN,Sham,2,DeltaLickrate,BothStim
62,221013,3,0.6108,7.87912610195474,Sham,2,DeltaLickrate,BothStim
63,221004,1,0.508264462809917,0,Sham,2,DeltaLickrate,BothStim
63,221005,2,0.745746691871455,46.7241458804002,Sham,2,DeltaLickrate,BothStim
63,221006,3,NaN,NaN,Sham,2,DeltaLickrate,BothStim
65,221021,1,0.791991400161247,0,Sham,2,DeltaLickrate,BothStim
65,221022,2,0.868099173553719,9.60967169302302,Sham,2,DeltaLickrate,BothStim
65,221023,3,0.891646848989298,12.5828953202979,Sham,2,DeltaLickrate,BothStim
57,220329,1,0.520689980205486,0,Goal,2,DeltaLickrate,ShortStim
57,220330,2,0.512356505102041,14.4824132349765,Goal,2,DeltaLickrate,ShortStim
57,220331,3,0.617913832199547,-7.682239653147,Goal,2,DeltaLickrate,ShortStim
63,221007,1,0.737656157049375,0,Goal,2,DeltaLickrate,ShortStim
62,221008,1,0.595336076817558,0,Goal,2,DeltaLickrate,ShortStim
63,221008,2,0.659121774558624,18.6721188596124,Goal,2,DeltaLickrate,ShortStim
62,221009,2,0.533641865432538,16.1956705710199,Goal,2,DeltaLickrate,ShortStim
63,221009,3,0.668486067222062,2.48744660343589,Goal,2,DeltaLickrate,ShortStim
62,221010,3,0.627066512879662,22.3887091576548,Goal,2,DeltaLickrate,ShortStim
65,221018,1,0.793388429752066,0,Goal,2,DeltaLickrate,ShortStim
65,221019,2,0.856404958677686,-10.6464755618511,Goal,2,DeltaLickrate,ShortStim
65,221020,3,0.741924704834039,-9.37700975804137,Goal,2,DeltaLickrate,ShortStim
4,230428,1,0.554056734774846,0,Goal,2,DeltaLickrate,ShortStim
4,230429,2,0.634297520661157,7.94270833333333,Goal,2,DeltaLickrate,ShortStim
4,230430,3,0.511492768595041,-6.48657366154303,Goal,2,DeltaLickrate,ShortStim
57,220403,1,0.498456790123457,0,Sham,2,DeltaLickrate,ShortStim
57,220404,2,0.650037792894936,30.4100587603463,Sham,2,DeltaLickrate,ShortStim
57,220405,3,0.726799279505051,45.8098864146357,Sham,2,DeltaLickrate,ShortStim
61,220906,1,0.644998740236836,0,Sham,2,DeltaLickrate,ShortStim
61,220907,2,0.748854643898376,16.1017219387755,Sham,2,DeltaLickrate,ShortStim
61,220908,3,0.874174087905774,35.5311310507038,Sham,2,DeltaLickrate,ShortStim
62,221011,1,0.552533333333333,0,Sham,2,DeltaLickrate,ShortStim
62,221012,2,0.669913741820345,21.2440411113076,Sham,2,DeltaLickrate,ShortStim
62,221013,3,0.573360705228837,3.76943265483299,Sham,2,DeltaLickrate,ShortStim
63,221004,1,0.6279296875,0,Sham,2,DeltaLickrate,ShortStim
63,221005,2,0.706443129520053,12.503540377688,Sham,2,DeltaLickrate,ShortStim
63,221006,3,0.862252226371732,37.316684261999,Sham,2,DeltaLickrate,ShortStim
65,221021,1,0.890555555555556,0,Sham,2,DeltaLickrate,ShortStim
65,221022,2,0.854533303631098,-4.04491911815492,Sham,2,DeltaLickrate,ShortStim
65,221023,3,0.910682791635173,2.2600764156775,Sham,2,DeltaLickrate,ShortStim
11,200130,1,0.7255463728191,0,None,1,DeltaLickrate,AllTrials
11,200131,2,0.619643581660997,-14.5962815232084,None,1,DeltaLickrate,AllTrials
11,200201,3,0.564969740121039,-22.1318221293206,None,1,DeltaLickrate,AllTrials
11,200203,1,0.567474048442906,0,None,1,DeltaLickrate,AllTrials
11,200204,2,0.534807256235828,-5.75652618771084,None,1,DeltaLickrate,AllTrials
11,200205,3,0.57763751937288,1.79100188948929,None,1,DeltaLickrate,AllTrials
18,200814,1,0.765583950322427,0,None,1,DeltaLickrate,AllTrials
18,200815,2,0.740495694181894,-3.27700915490279,None,1,DeltaLickrate,AllTrials
18,200816,3,0.827272270006539,8.05768193783739,None,1,DeltaLickrate,AllTrials
18,200818,1,0.757712184985881,0,None,1,DeltaLickrate,AllTrials
18,200819,2,0.744644970414201,-1.72456175716947,None,1,DeltaLickrate,AllTrials
18,200820,3,0.748063768443666,-1.27336167127828,None,1,DeltaLickrate,AllTrials
21,201010,1,0.966038223140496,0,None,1,DeltaLickrate,AllTrials
21,201011,2,0.885433673469388,-8.34382612823231,None,1,DeltaLickrate,AllTrials
21,201012,3,0.995689655172414,3.06938497066132,None,1,DeltaLickrate,AllTrials
21,201014,1,0.958521955636034,0,None,1,DeltaLickrate,AllTrials
21,201015,2,0.914223772268828,-4.62150951334356,None,1,DeltaLickrate,AllTrials
21,201016,3,0.877420652884664,-8.4610792976104,None,1,DeltaLickrate,AllTrials
24,201113,1,0.736210858948578,0,None,1,DeltaLickrate,AllTrials
24,201114,2,0.756621736261665,2.77242274614592,None,1,DeltaLickrate,AllTrials
24,201115,3,0.8001426002852,8.68389002410624,None,1,DeltaLickrate,AllTrials
24,201117,1,0.709047031499492,0,None,1,DeltaLickrate,AllTrials
