DataY,AnimalID,RecDate,NovelDay,CellID,CellType,StimCond,Environ,GoalMod
0.679649852289711,18,200814,1,9,1,0,1,0
1.02534358366452,18,200814,1,10,3,0,1,0
1.30966806022709,18,200814,1,11,3,0,1,1
1.24866478918361,18,200814,1,12,3,0,1,0
1.29946651419838,18,200814,1,13,3,0,1,0
1.27593832371444,18,200814,1,14,3,0,1,0
1.20256285339676,18,200814,1,15,1,0,1,0
1.13578494331807,18,200814,1,16,1,0,1,0
1.31188280318237,18,200814,1,17,3,0,1,0
1.80471936452288,18,200814,1,18,3,0,1,0
0.851779221004787,18,200814,1,19,1,0,1,0
1.3646522896512,18,200814,1,20,3,0,1,0
0.883265561924346,18,200814,1,21,2,0,1,0
0.87949589273247,18,200814,1,22,3,0,1,0
1.22468478012991,18,200814,1,23,3,0,1,0
1.17872843968258,18,200814,1,24,2,0,1,0
1.24379756749535,18,200814,1,25,1,0,1,0
1.2599610815179,18,200814,1,26,3,0,1,0
1.01634406695051,18,200814,1,27,3,0,1,0
1.48479167018668,18,200814,1,28,3,0,1,0
1.47303908955065,18,200814,1,29,3,0,1,1
1.19099599277803,18,200814,1,30,3,0,1,1
1.19271016732472,18,200814,1,31,3,0,1,1
1.58726653039768,18,200814,1,32,3,0,1,0
0.499885624340368,18,200814,1,33,3,0,1,0
0.706849251191827,18,200814,1,34,1,0,1,0
1.12955473243924,18,200814,1,35,3,0,1,0
1.14013884450147,18,200814,1,36,1,0,1,0
1.07996569976477,18,200814,1,37,3,0,1,0
1.21996253457619,18,200814,1,38,3,0,1,0
1.07776679211073,18,200814,1,39,3,0,1,0
1.44951715136956,18,200814,1,40,3,0,1,1
0.720713586207407,18,200815,2,1,1,0,1,0
1.50912097954971,18,200815,2,2,3,0,1,0
1.24541184359197,18,200815,2,3,3,0,1,0
1.51507064683832,18,200815,2,4,3,0,1,0
1.55886904255201,18,200815,2,5,3,0,1,0
1.09891340945383,18,200815,2,6,3,0,1,0
0.89623401239568,18,200815,2,7,3,0,1,0
1.10594363529818,18,200815,2,8,3,0,1,0
1.00348582903659,18,200815,2,9,3,0,1,1
0.67578697666433,18,200815,2,10,3,0,1,0
0.851027673583995,18,200815,2,11,3,0,1,0
1.06433822204445,18,200815,2,12,3,0,1,0
1.08653282021459,18,200815,2,13,3,0,1,0
0.705391262845895,18,200815,2,14,3,0,1,0
1.42586880973859,18,200815,2,15,3,0,1,0
1.50912097954971,18,200815,2,16,3,0,1,0
1.36889167618109,18,200815,2,17,3,0,1,1
0.936569955168621,18,200815,2,18,1,0,1,0
1.16139345302507,18,200816,3,1,3,0,1,0
1.11179382145262,18,200816,3,2,3,0,1,1
1.09811588916985,18,200816,3,3,3,0,1,1
0.92678725661948,18,200816,3,4,1,0,1,1
1.25536733347144,18,200816,3,5,3,0,1,1
1.07351986985286,18,200816,3,6,3,0,1,0
1.05126169417815,18,200816,3,7,2,0,1,0
0.943047786107837,18,200816,3,8,2,0,1,1
0.926909067899763,18,200816,3,9,1,0,1,1
1.35011789084582,18,200816,3,10,3,0,1,1
1.43067509806982,18,200816,3,11,3,0,1,1
0.979954674782122,18,200816,3,12,2,0,1,1
1.4203555263061,18,200816,3,13,3,0,1,0
0.697909900618669,18,200816,3,14,2,0,1,0
0.52213555940844,18,200816,3,15,2,0,1,0
0.991665507820123,18,200816,3,16,3,0,1,0
0.890784633598755,18,200816,3,17,1,0,1,0
1.19553219682326,18,200816,3,18,3,0,1,0
1.25018067274973,18,200816,3,19,3,0,1,1
1.05820701265294,18,200816,3,20,3,0,1,0
1.31788991543632,18,200816,3,21,3,0,1,1
1.19356317580038,18,200816,3,22,3,0,1,1
1.63628804585723,18,200816,3,23,3,0,1,1
1.34184493440174,18,200816,3,24,1,0,1,0
0.973620838056208,18,200816,3,25,3,0,1,1
1.6215273390854,18,200816,3,26,1,0,1,1
1.14962677993496,18,200816,3,27,3,0,1,0
1.60748101553733,18,200816,3,28,3,0,1,0
0.908212588540945,18,200816,3,29,1,0,1,1
0.670526909420982,18,200816,3,30,2,0,1,0
0.836859111060212,18,200816,3,31,3,0,1,0
1.12014137933444,18,200816,3,32,3,0,1,0
1.05688397938572,18,200816,3,33,3,0,1,0
0.782446422776663,18,200816,3,34,2,0,1,1
0.522884983958001,18,200816,3,35,3,0,1,0
0.757836198554976,18,200816,3,36,3,0,1,0
1.02667018393403,18,200816,3,37,3,0,1,0
0.929459512349445,18,200816,3,38,3,0,1,1
1.12544725597873,18,200816,3,39,3,0,1,1
1.10908898590657,18,200816,3,40,3,0,1,1
1.380385835398,18,200816,3,41,3,0,1,1
1.13995221305936,18,200816,3,42,3,0,1,0
1.44849693061477,18,200816,3,43,3,0,1,1
1.14905917893863,18,200816,3,44,3,0,1,0
1.40483360263237,18,200816,3,45,3,0,1,0
1.30458895398526,18,200816,3,46,3,0,1,0
1.35320500061555,18,200816,3,47,3,0,1,1
0.529362535011632,18,200818,1,1,1,0,1,0
0.803131266421896,18,200818,1,2,1,0,1,1
0.857117071436999,18,200818,1,3,1,0,1,1
0.512934850030364,18,200818,1,4,3,0,1,0
0.697122801163126,18,200818,1,5,3,0,1,0
1.7029265694295,18,200818,1,6,3,0,1,1
0.706872607564684,18,200818,1,7,1,0,1,1
0.625404146833401,18,200818,1,8,1,0,1,0
0.773559663605918,18,200818,1,9,3,0,1,0
1.15445399513856,18,200818,1,10,3,0,1,1
1.07778318118398,18,200818,1,11,3,0,1,1
1.01303069077312,18,200818,1,12,3,0,1,0
1.43553648913952,18,200818,1,13,3,0,1,0
1.06529516531255,18,200818,1,14,3,0,1,0
1.16436715302699,18,200818,1,15,3,0,1,1
1.39110289718543,18,200818,1,16,3,0,1,0
1.23220685093449,18,200818,1,17,3,0,1,1
1.24570714553613,18,200818,1,18,3,0,1,0
1.11050258377433,18,200818,1,19,3,0,1,1
1.68947676051055,18,200818,1,20,3,0,1,1
1.05330462016558,18,200818,1,21,3,0,1,1
0.902304523960532,18,200818,1,22,3,0,1,0
1.01670753324336,18,200818,1,23,3,0,1,0
0.996469259663776,18,200818,1,24,3,0,1,0
1.15321880696251,18,200818,1,25,3,0,1,0
1.18283044728891,18,200818,1,26,3,0,1,1
2.089088475537,18,200818,1,27,3,0,1,1
1.36477644446812,18,200818,1,28,3,0,1,1
1.17924913082858,18,200818,1,29,3,0,1,0
1.19860781319699,18,200818,1,30,3,0,1,1
1.2903689767229,18,200818,1,31,3,0,1,0
0.857873896508562,18,200819,2,1,3,0,1,1
1.47720801309723,18,200819,2,2,3,0,1,1
0.774950524195103,18,200819,2,3,1,0,1,1
1.03366876995458,18,200819,2,4,1,0,1,1
0.952175884891641,18,200819,2,5,3,0,1,1
0.674153980983386,18,200819,2,6,1,0,1,1
1.08598394422568,18,200819,2,7,3,0,1,1
0.883265422009279,18,200819,2,8,3,0,1,1
1.08695536475934,18,200819,2,9,3,0,1,0
1.35284013177296,18,200819,2,10,3,0,1,1
1.2939593869712,18,200819,2,11,3,0,1,1
0.894071684605028,18,200819,2,12,2,0,1,1
0.673014022277913,18,200819,2,13,1,0,1,1
0.418089418325686,18,200819,2,14,1,0,1,0
0.788331325475722,18,200819,2,15,1,0,1,1
0.438542272535507,18,200819,2,16,2,0,1,0
0.63190828541394,18,200819,2,17,3,0,1,0
0.743884993719714,18,200819,2,18,1,0,1,1
0.80352366446219,18,200819,2,19,3,0,1,0
0.549009334861328,18,200819,2,20,3,0,1,0
1.05722712280769,18,200819,2,21,3,0,1,1
1.07874467841609,18,200819,2,22,3,0,1,0
1.50554298120618,18,200819,2,23,3,0,1,1
1.18526298227931,18,200819,2,24,3,0,1,1
1.2135804937578,18,200819,2,25,3,0,1,0
0.951305913368825,18,200819,2,26,3,0,1,0
0.887536565198568,18,200819,2,27,3,0,1,0
1.18234635945694,18,200819,2,28,3,0,1,0
1.24514905646675,18,200819,2,29,3,0,1,1
1.18929865873401,18,200819,2,30,3,0,1,1
1.22968914881666,18,200819,2,31,3,0,1,0
1.2271693657562,18,200819,2,32,3,0,1,1
1.20936849694943,18,200819,2,33,3,0,1,1
1.33993540226835,18,200819,2,34,3,0,1,1
1.12713129842506,18,200819,2,35,3,0,1,0
1.31987403000077,18,200819,2,36,3,0,1,1
0.865251673006483,18,200819,2,37,3,0,1,0
0.776587747543041,18,200819,2,38,3,0,1,0
0.586835891431151,18,200819,2,39,1,0,1,1
1.21216935803554,18,200819,2,40,3,0,1,1
1.1207870286997,18,200819,2,41,3,0,1,1
1.06904414412725,18,200819,2,42,3,0,1,1
1.0675878891056,18,200819,2,43,3,0,1,0
1.1809174785909,18,200819,2,44,3,0,1,1
1.09968265892861,18,200819,2,45,3,0,1,1
1.41334637258968,18,200819,2,46,3,0,1,1
1.23044325382392,18,200819,2,47,3,0,1,0
1.20535606416482,18,200819,2,48,3,0,1,1
1.0540972294052,18,200819,2,49,3,0,1,0
1.00835710409279,18,200819,2,50,3,0,1,0
1.23260504153641,18,200819,2,51,3,0,1,1
1.35140355024974,18,200819,2,52,3,0,1,1
0.955435784708103,18,200819,2,53,3,0,1,0
1.14485158805441,18,200819,2,54,3,0,1,1
0.989524175017598,18,200820,3,1,3,0,1,0
1.10336907235593,18,200820,3,2,3,0,1,0
1.03000671129246,18,200820,3,3,3,0,1,1
0.757606322335581,18,200820,3,4,2,0,1,1
0.628583896497893,18,200820,3,5,3,0,1,0
0.809920183709239,18,200820,3,6,1,0,1,1
1.04249165689355,18,200820,3,7,3,0,1,0
0.601352779066469,18,200820,3,8,1,0,1,1
0.769663279675701,18,200820,3,9,2,0,1,1
0.854464405512162,18,200820,3,10,3,0,1,0
0.67010466503077,18,200820,3,11,2,0,1,1
0.70934759805067,18,200820,3,12,3,0,1,0
1.01534451333121,18,200820,3,13,3,0,1,1
0.67641197844375,18,200820,3,14,3,0,1,1
0.387197277180165,18,200820,3,15,2,0,1,0
0.877213508952232,18,200820,3,16,3,0,1,0
0.675605767497815,18,200820,3,17,2,0,1,1
1.0467899312986,18,200820,3,18,3,0,1,1
0.728899688534971,18,200820,3,19,3,0,1,0
1.15666154923402,18,200820,3,20,3,0,1,0
1.16531841661709,18,200820,3,21,3,0,1,0
1.49221582738521,18,200820,3,22,3,0,1,1
1.35120277479056,18,200820,3,23,3,0,1,1
1.31352578516385,18,200820,3,24,3,0,1,1
0.676780867656659,18,200820,3,25,3,0,1,0
1.23388473249641,18,200820,3,26,3,0,1,1
1.35314067509042,18,200820,3,27,3,0,1,0
1.09980956604075,18,200820,3,28,3,0,1,1
1.52878165065321,18,200820,3,29,3,0,1,1
1.54935169484081,18,200820,3,30,3,0,1,1
0.759273769313682,18,200820,3,31,2,0,1,1
0.997126828250456,18,200820,3,32,3,0,1,1
0.680516677229156,18,200820,3,33,3,0,1,1
1.1336987725412,18,200820,3,34,3,0,1,1
1.08928947526641,18,200820,3,35,3,0,1,1
0.907963821974002,18,200820,3,36,3,0,1,1
0.977656674536469,18,200820,3,37,3,0,1,1
1.00005652501509,18,200820,3,38,3,0,1,1
0.759231679973555,18,200820,3,39,3,0,1,0
0.914888944411486,18,200820,3,40,3,0,1,0
1.03345512130806,18,200820,3,41,3,0,1,1
1.21416810633739,18,200820,3,42,3,0,1,1
1.23429165150653,18,200820,3,43,3,0,1,1
1.39247083565917,18,200820,3,44,3,0,1,1
1.24858663778918,18,200820,3,45,3,0,1,1
1.04730515029865,18,200820,3,46,3,0,1,0
1.2298541641431,18,200820,3,47,3,0,1,0
1.36557707545909,18,200820,3,48,3,0,1,0
1.70200044008043,18,200820,3,49,3,0,1,1
1.32293821923012,18,200820,3,50,3,0,1,1
1.38846022650487,18,200820,3,51,1,0,1,1
0.964473723281721,18,200820,3,52,2,0,1,1
0.740032879526446,18,200820,3,53,3,0,1,0
0.607787195663967,18,200820,3,54,3,0,1,0
0.780416792089856,18,200820,3,55,3,0,1,0
0.814709049353097,18,200820,3,56,3,0,1,0
0.817306650244584,18,200820,3,57,3,0,1,1
0.86897293422295,18,200820,3,58,3,0,1,0
0.683606252504319,18,200820,3,59,3,0,1,0
1.26948972651031,18,200820,3,60,1,0,1,1
1.09368473197515,18,200820,3,61,3,0,1,1
1.17489554909336,18,200820,3,62,3,0,1,0
1.26295287876368,18,200820,3,63,3,0,1,1
0.93971493219921,18,200820,3,64,3,0,1,0
0.748277458429104,21,201010,1,1,1,0,1,0
1.18494902257299,21,201010,1,2,3,0,1,1
1.30148020049671,21,201010,1,3,3,0,1,0
1.19299711230919,21,201010,1,4,3,0,1,1
0.725620816584677,21,201010,1,5,1,0,1,1
0.52045679686483,21,201010,1,6,1,0,1,0
1.46916352652637,21,201010,1,7,3,0,1,1
0.544441213828759,21,201010,1,8,1,0,1,0
1.15612040802122,21,201010,1,9,3,0,1,1
1.27957895302187,21,201010,1,10,3,0,1,1
1.41745026604079,21,201010,1,11,3,0,1,1
1.64412576268121,21,201010,1,12,3,0,1,1
1.26533277317929,21,201010,1,13,3,0,1,0
